vent_type,surf_id,XB1,XB2,XB3,XB4,XB5,XB6,VEL,VEL_T
Linear,supply,4.0,4.0,0.15,0.45,2.55,2.85,-0.1,
Linear,exhaust,2.41666666666667,2.71666666666667,5.0,5.0,2.55,2.85,0.1,
