vent_type,surf_id,XB1,XB2,XB3,XB4,XB5,XB6,VEL,VEL_T
Louvered,supply,2.41666666666667,2.71666666666667,0.0,0.0,2.55,2.85,-0.1,"0.0,-1.11111111111111"
Louvered,exhaust,0.15,0.45,5.0,5.0,0.15,0.45,0.1,
